id,name,municipality,locality,modes,lines,line_count,selection_reason
de:08111:2205,Rosenbergplatz,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N2",2,stuttgart
de:08111:6253,Rosensteinbrücke,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U13, U14, U16, 52, 56, N4",6,stuttgart
de:08111:262,Rosensteinpark,Stuttgart,Stuttgart,Stadtbahn,"U13, U16",2,stuttgart
de:08111:6296,Rosensteinstraße,Stuttgart,Stuttgart,Nachtbus,N5,1,stuttgart
de:08111:6147,Roßbachstraße,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2262,Rotebühl-/Reinsburgstraße,Stuttgart,Stuttgart,Bus,92,1,stuttgart
de:08111:2510,Rotenberg,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,stuttgart
de:08111:2561,Rotwiesenstraße,Stuttgart,Stuttgart,Bus,"65, 70, 71",3,stuttgart
de:08111:6174,Rübezahlweg,Stuttgart,Stuttgart,Bus,72,1,stuttgart
de:08111:2209,Rudolf-Sophien-Stift,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi,"92, N1, RT92",3,stuttgart
de:08111:6128,Ruhbank (Fernsehturm),Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus; Stadtbahn,"U7, U8, U15, 70, N7, RT70",6,stuttgart
de:08111:6071,Russische Kirche,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U4, 40, 43, N2",4,stuttgart
de:08111:145,Salamanderweg,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U16, N3",3,stuttgart
de:08111:360,Salzäcker,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U3, N9",2,stuttgart
de:08111:6105,Salzwiesenstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U15, 508, N4",3,stuttgart
de:08111:2040,Scharnhäuser Brücke,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 73, 122, N8",4,stuttgart
de:08111:2118,Schattengrund,Stuttgart,Stuttgart,Bus,92,1,stuttgart
de:08111:6130,Schemppstraße,Stuttgart,Stuttgart,Bus; Stadtbahn,"U7, U8, U15, 65, 66",5,stuttgart
de:08111:2208,Schickhardtschule,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N10",2,stuttgart
de:08111:2526,Schildfarnweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,stuttgart
de:08111:6223,Schlachthof,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U9, 45, N5, N6, N7",5,stuttgart
de:08111:6219,Schloss-/Johannesstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 41, N10",4,stuttgart
de:08111:6022,Schlossplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U12, U15, 42, 44, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10",17,stuttgart
de:08111:268,Schlotterbeckstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U13, 60, N6",3,stuttgart
de:08111:2465,Schlotwiese,Stuttgart,Stuttgart,Bus,99,1,stuttgart
de:08111:2471,Schnarrenberg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4",2,stuttgart
de:08111:6276,Schneideräckerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:2575,Schönberg,Stuttgart,Stuttgart,Bus,"70, 71",2,stuttgart
de:08111:2192,Schottstraße,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:6293,Schozacher Straße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U13, 52, N4",4,stuttgart
de:08111:2603,Schranne,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N1, N63",9,stuttgart
de:08111:2600,Schulze-Delitzsch-Straße,Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:6206,Schwab-/Bebelstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 42, N2, N10",5,stuttgart
de:08111:2207,Schwab-/Reinsburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, 92, N10",3,stuttgart
de:08111:6729,Schwabengalerie,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, N1",3,stuttgart
de:08111:6052,Schwabstraße,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, X2, 42, 44, N2, N10",14,stuttgart
de:08111:2059,Schwarenbergstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,stuttgart
de:08111:202,Schwärmerweg,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:205,Schwilkenhofstraße,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:203,Segelfalterstraße,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:2053,Senefelderstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:2263,Seyfferstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:112,Sieglestraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U7, U13, U15, N4",5,stuttgart
de:08111:354,Sigmaringer Straße,Stuttgart,Stuttgart,Stadtbahn,U3,1,stuttgart
de:08111:2264,Silberburg-/Reinsburgstraße,Stuttgart,Stuttgart,Bus,92,1,stuttgart
de:08111:129,Silberwald,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U7, U8, U15, N7",4,stuttgart
de:08111:6134,Sillenbuch,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U8, U15, 66, N7",5,stuttgart
de:08111:2316,Solitude,Stuttgart,Stuttgart,Bus,92,1,stuttgart
de:08111:1300,Sommerrain,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S2, S3, MEX19, RE90, MEX90, 54, 58, S2E",8,stuttgart
de:08111:114,Sonatenweg,Stuttgart,Stuttgart,Bus,"98, 412",2,stuttgart
de:08111:6167,Sonnenberg,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U5, U6, U8, U12, N9",5,stuttgart
de:08111:2528,Sonnenbühl,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,stuttgart
de:08111:2131,Spaichinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 66, N7",3,stuttgart
de:08111:153,Sportpark Feuerbach,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, N3",6,stuttgart
de:08111:6137,Sportplatz,Stuttgart,Stuttgart,Bus,131,1,stuttgart
de:08111:350,SSB-Zentrum,Stuttgart,Stuttgart,Stadtbahn,"U3, U8, U, U12",4,stuttgart
de:08111:6024,Staatsgalerie,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, 40, 42, 47, N4, N5, N6, N9",13,stuttgart
de:08111:6116,Stadtbibliothek,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U15, 44, N2",6,stuttgart
de:08111:4013,Stadtgrenze,Stuttgart,Stuttgart,Bus,101,1,stuttgart
de:08111:6056,Stadtmitte,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn; Stadtbahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, U1, U2, U4, U9, U11, X2, 43, 92, N2, N10",19,stuttgart
de:08111:123,Stafflenbergstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U15, N7",2,stuttgart
de:08111:100,Stammheim,Stuttgart,Stuttgart,Bus; Stadtbahn,"U15, 98, 412, 508",4,stuttgart
de:08111:206,Stammheim Friedhof,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:196,Stammheim Sporthalle,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:2041,Steckfeld,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,stuttgart
de:08111:2547,Steinäcker,Stuttgart,Stuttgart,Bus,65,1,stuttgart
de:08111:2482,Steinbuttstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:2490,Steinhaldenfeld,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U19, 54, N5",4,stuttgart
de:08111:6127,Stelle,Stuttgart,Stuttgart,Bus; Stadtbahn,"U15, 64",2,stuttgart
de:08111:6028,STEP,Stuttgart,Stuttgart,Bus,X60,1,stuttgart
de:08111:6351,Sternhäule,Stuttgart,Stuttgart,Bus,"X4, X7, 73, 77",4,stuttgart
de:08111:26,Stöckach,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, N4, N6",8,stuttgart
de:08111:2311,Straußstaffel,Stuttgart,Stuttgart,Bus,42,1,stuttgart
de:08111:13,Südheimer Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Seilbahn; Stadtbahn,"U1, U14, 20, U1E, 20E, N1",6,stuttgart
de:08111:288,Suttnerstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U7, U13, N5",3,stuttgart
de:08111:204,Tagfalterweg,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:6078,Tal-/Landhausstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"45, N5, N7",3,stuttgart
de:08111:306,Tal-/Ostendstraße,Stuttgart,Stuttgart,Nachtbus,"N5, N7",2,stuttgart
de:08111:2574,Taldorfer Straße,Stuttgart,Stuttgart,Bus,"70, 71",2,stuttgart
de:08111:6291,Tapachstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U13, 52, N5",4,stuttgart
de:08111:2344,Tennisplatz,Stuttgart,Stuttgart,Bus,"50, 92",2,stuttgart
de:08111:2531,Terlanerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,stuttgart
de:08111:2611,Thingstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,stuttgart
de:08111:2523,Tiefenbachschule,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,stuttgart
de:08111:5852,Tigerstraße,Stuttgart,Stuttgart,Bus,84,1,stuttgart
de:08111:3309,Tränke,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,stuttgart
de:08111:2438,Treiberstraße,Stuttgart,Stuttgart,Bus,66,1,stuttgart
de:08111:2406,Tunnel Ostportal,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 47, N5, N7",4,stuttgart
de:08111:371,Tunnelstraße,Stuttgart,Stuttgart,Nachtbus,N3,1,stuttgart
de:08111:32,Uff-Kirchhof,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U1, U13, U16, N6",4,stuttgart
de:08111:2530,Uhlbach,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,stuttgart
de:08111:376,Ulmenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,stuttgart
de:08111:2417,Umgelterweg,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:6008,Universität,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn,"S1, S2, S3, S24, 50, 82, 84, 91, 92, 747, 748, X74, N1, N63",14,stuttgart
de:08111:6021,Universität (Schleife),Stuttgart,Stuttgart,Bus,"82, 84, X74, X60",4,stuttgart
de:08111:2555,Universität Hohenheim,Stuttgart,Stuttgart,Bus,"65, 70, 74, 76",4,stuttgart
de:08111:6085,Untertürkheim,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; Ruftaxi; S-Bahn; SEV-Bus; Stadtbahn,"S1, RE6, RB11, MEX12, MEX16, U4, U13, 60, 61, N6, N7, S1E, RT6",13,stuttgart
de:08111:2512,Untertürkheim Alter Friedhof,Stuttgart,Stuttgart,Bus,"60, 61",2,stuttgart
de:08111:2513,Untertürkheim Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,stuttgart
de:08111:2509,Untertürkheim Kelterplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi,"60, 61, N6, RT6",4,stuttgart
de:08111:2058,Urachstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,stuttgart
de:08111:6002,Vaihingen,Stuttgart,Stuttgart,Bus; IC; R-Bahn; S-Bahn; SEV-Bus; Stadtbahn,"S1, S2, S3, S24, RE4, RE14, IC, U3, U8, U, U14, 81, 82, 84, 86, S1E, S2E, S2X",18,stuttgart
de:08111:2602,Vaihingen Alter Friedhof,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,stuttgart
de:08111:6006,Vaihingen Bf (Ost),Stuttgart,Stuttgart,Bus,80,1,stuttgart
de:08111:2595,Vaihingen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,stuttgart
de:08111:6004,Vaihingen Schillerplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U14, 81, 82, N10",4,stuttgart
de:08111:6,Vaihingen Viadukt,Stuttgart,Stuttgart,Stadtbahn,U14,1,stuttgart
de:08111:170,Vaihinger Straße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U3, U5, U6, U8, U12, N10",6,stuttgart
de:08111:2332,Veielbrunnenweg,Stuttgart,Stuttgart,Bus,45,1,stuttgart
de:08111:2242,Viergiebelweg,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,stuttgart
de:08111:2191,Viktor-Köchl-Weg,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:372,Villastraße,Stuttgart,Stuttgart,Nachtbus,N4,1,stuttgart
de:08111:217,Vogelsang,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 40, N2",4,stuttgart
de:08111:2202,Wagenburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, 45, 47, N9",5,stuttgart
de:08111:274,Wagrainäcker,Stuttgart,Stuttgart,Stadtbahn,"U12, U14",2,stuttgart
de:08111:130,Waldau,Stuttgart,Stuttgart,Stadtbahn,"U7, U8",2,stuttgart
de:08111:2,Waldburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 82, 86, N10",4,stuttgart
de:08111:6010,Waldeck,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U14, 82, N1, N10",4,stuttgart
de:08111:6568,Waldenbucher Platz,Stuttgart,Stuttgart,Bus,"70, 71",2,stuttgart
de:08111:6102,Waldfriedhof,Stuttgart,Stuttgart,Bus; Seilbahn,"20, 20E",2,stuttgart
de:08111:355,Wallgraben,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U3, U8, U, U12, N10",5,stuttgart
de:08111:377,Wangen Kelter,Stuttgart,Wangen (Stuttgart),Nachtbus,N6,1,stuttgart
de:08111:225,Wangen Marktplatz,Stuttgart,Wangen (Stuttgart),Stadtbahn,"U9, U13",2,stuttgart
de:08111:80,Wangener-/Landhausstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U4, U9, N6, N7",4,stuttgart
de:08111:84,Wasenstraße,Stuttgart,Wangen (Stuttgart),Stadtbahn,"U4, U9, U13",3,stuttgart
de:08111:6572,Weidachtal,Stuttgart,Stuttgart,Bus,"73, 77",2,stuttgart
de:08111:2637,Weilemer Pfad,Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:2270,Weilimdorf,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S6, S60, S61, S62, RE4, RE14, 90, S6E",8,stuttgart
de:08111:2624,Weilimdorf Bf (Unterführung),Stuttgart,Stuttgart,Bus,90,1,stuttgart
de:08111:6149,Weilimdorf Löwen-Markt,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U16, U6E, 90, N3",5,stuttgart
de:08111:163,Weinsteige,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U5, U6, U8, U12, N8, N9, N10",7,stuttgart
de:08111:4402,Werner und Pfleiderer,Stuttgart,Stuttgart,Bus,"53, 501, 502, 503, 504",5,stuttgart
de:08111:279,Weserstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"56, 59, N4",3,stuttgart
de:08111:197,Wespenweg,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:6249,Westbahnhof,Stuttgart,Stuttgart,Bus,"44, 50, 92",3,stuttgart
de:08111:342,Wielandshöhe,Stuttgart,Stuttgart,Bus; Zahnradbahn,10,1,stuttgart
de:08111:215,Wielandstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,stuttgart
de:08111:2424,Wildensteinstraße,Stuttgart,Stuttgart,Bus,91,1,stuttgart
de:08111:6277,Wildgansweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:2198,Wilhelm-/Olgastraße,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,stuttgart
de:08111:6180,Wilhelm-Geiger-Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, 91, N3",7,stuttgart
de:08111:254,Wilhelma,Stuttgart,Stuttgart,Stadtbahn,"U13, U14, U16",3,stuttgart
de:08111:2061,Wilhelmsbau,Stuttgart,Stuttgart,Bus; Nachtbus,"X2, 43, 47, 92, N10",5,stuttgart
de:08111:104,Wimpfener Straße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U15, N4",2,stuttgart
de:08111:2554,Windhalmweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, N8",6,stuttgart
de:08111:194,Withau,Stuttgart,Stuttgart,Bus,98,1,stuttgart
de:08111:6624,Withauweg,Stuttgart,Stuttgart,Bus; Nachtbus,"501, 504, 612, N55",4,stuttgart
de:08111:147,Wolfbusch,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U16, N3",3,stuttgart
de:08111:94,Wollinstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, 612, N4",4,stuttgart
de:08111:2405,Wunnensteinstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 47, N5, N7",4,stuttgart
de:08111:2567,Wurmlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 74, 76, N9, N10",6,stuttgart
de:08111:2469,Yitzhak-Rabin-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 57, N5",3,stuttgart
de:08111:6266,Zabergäustraße,Stuttgart,Stuttgart,Bus,53,1,stuttgart
de:08111:106,Zahn-Nopper-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"99, 508, N4",3,stuttgart
de:08111:6340,Zahnradbahnhof,Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus; Zahnradbahn,"10, 70, N9, RT70",4,stuttgart
de:08111:1200,Zazenhausen,Stuttgart,Stuttgart,R-Bahn,RB11,1,stuttgart
de:08111:4400,Zazenhausen Krone,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,stuttgart
de:08111:6269,Zazenhausen Steigle,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, 53E, RT4",3,stuttgart
de:08111:6989,Zazenhausen Viadukt,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,stuttgart
de:08111:2413,Zellerstraße,Stuttgart,Stuttgart,Bus,43,1,stuttgart
de:08111:2491,Zuckerberg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,stuttgart
de:08111:6465,Zuffenhausen,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S4, S5, S6, S24, S60, S61, S62, RE1, RE4, RE8, RE14, MEX19, RE90, MEX90, RB47, 52, 53, 99, 508, S6E",20,stuttgart
de:08111:109,Zuffenhausen Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,stuttgart
de:08111:6294,Zuffenhausen Kelterplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U7, U13, U15, 52, N4",6,stuttgart
de:08111:6462,Zuffenhausen Porsche,Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"52, 99, 501, 502, 503, 504, 612, N4, N55, S6E",10,stuttgart
de:08111:108,Zuffenhausen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi; Stadtbahn,"U15, 53, N4, RT4",4,stuttgart
de:08111:4401,Zuffenhausen Reibedanz,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,stuttgart
de:08111:2478,Zuffenhäuser Heide,Stuttgart,Stuttgart,Bus,52,1,stuttgart
de:08111:2568,Zur Anhöhe,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,stuttgart
de:08111:2494,Züricher Straße,Stuttgart,Stuttgart,Stadtbahn,U12,1,stuttgart
de:08119:7602,Bahnhof (Dammstraße),Waiblingen,Waiblingen,SEV-Bus,"S2E, S2X, XEV, RE90E",4,surrounding_city_keyword
de:08119:3650,Berufsschulzentrum,Waiblingen,Waiblingen,Bus; Nachtbus,"204, 205, 431, N24",4,surrounding_city_keyword
de:08119:5144,Blumenstraße,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 209, 211, N21, N24, N31",9,surrounding_city_many_lines
de:08119:3627,Bürgerzentrum (Hallenbad),Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 207, 209, N21, N24, N31",7,surrounding_city_many_lines
de:08119:3628,Devizesstraße,Waiblingen,Waiblingen,Bus; Nachtbus,"207, 211, 216, 218, N21",5,surrounding_city_many_lines
de:08119:5406,Mikrozentrum,Waiblingen,Waiblingen,Bus; Nachtbus,"207, N31",2,surrounding_city_keyword
de:08119:1602,Neustadt-Hohenacker,Waiblingen,Neustadt,Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S3, MEX19, RE90, MEX90, 201, 201A, N24, S3E",8,surrounding_city_rail
de:08119:5925,Obere Bahnhofstraße,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 209, N21, N24, N31",8,surrounding_city_many_lines
de:08119:5391,Stadtmitte,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 208, 209, N21, N24, N31",9,surrounding_city_many_lines
de:08119:7604,Waiblingen,Waiblingen,Waiblingen,Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S2, S3, RE1, MEX13, MEX19, RE90, MEX90, 201, 204, 205, 206, 207, 208, 209, 211, 216, 218, 431, X43, N21, N24, N31, X20, S2E, S3E, RE90E, MEX90E",27,surrounding_city_rail
